FILENAME;PID;FILEEXTENSION;MIMETYPE;LABEL;NOTE
c187_0053x_B2_Allegro_assai.mp3;14145905;mp3;audio/mpeg;B2: Allegro assai;c187-0053x B2 Allegro assai.mp3
c187_0053x_B3_Allegro.mp3;14145906;mp3;audio/mpeg;B3: Allegro;c187-0053x B3 Allegro.mp3
c187_0053x_B4_Adagio_ma_non_tanto.mp3;14145907;mp3;audio/mpeg;B4: Adagio ma non tanto;c187-0053x B4 Adagio ma non tanto.mp3
c187_0053x_B5_Allegro.mp3;14145908;mp3;audio/mpeg;B5: Allegro;c187-0053x B5 Allegro.mp3
c187_0053x_C1_Allegro.mp3;14145909;mp3;audio/mpeg;C1: Allegro - Adagio;c187-0053x C1 Allegro.mp3
c187_0053x_C2_Adagio.mp3;14145910;mp3;audio/mpeg;C2: Allegro;c187-0053x C2 Adagio.mp3
c187_0053x_C3_Allegro.mp3;14145911;mp3;audio/mpeg;C3: Allegro;c187-0053x C3 Allegro.mp3
c187_0053x_C4_Andante.mp3;14145912;mp3;audio/mpeg;C4: Andante;c187-0053x C4 Andante.mp3
c187_0053x_C5_Presto.mp3;14145913;mp3;audio/mpeg;C5: Presto;c187-0053x C5 Presto.mp3
c187_0053x_D1_Allegro.mp3;14145914;mp3;audio/mpeg;D1: Allegro;c187-0053x D1 Allegro.mp3
c187_0053x_D2_Affettuoso.mp3;14145915;mp3;audio/mpeg;D2: Affettuoso;c187-0053x D2 Affettuoso.mp3
c187_0053x_D3_Allegro.mp3;14145916;mp3;audio/mpeg;D3: Allegro;c187-0053x D3 Allegro.mp3
c9034x_A1_Akt_1__Anfang_.mp3;13848617;mp3;audio/mpeg;A1: Akt 1 (Anfang);c9034x A1 Akt 1 (Anfang).mp3
c9034x_A1a_Cruda__funesta_smania__Enrico_.mp3;13848618;mp3;audio/mpeg;A1a: Cruda, funesta smania (Enrico);c9034x A1a Cruda, funesta smania (Enrico).mp3
c9034x_A1b_Regnava_nel_silenzio__Lucia_.mp3;13848619;mp3;audio/mpeg;A1b: Regnava nel silenzio (Lucia);c9034x A1b Regnava nel silenzio (Lucia).mp3
c9034x_B1_Akt_1__Ende_.mp3;13848620;mp3;audio/mpeg;B1: Akt 1 (Ende);c9034x B1 Akt 1 (Ende).mp3
c9034x_B2_Akt_2__Anfang_.mp3;13848621;mp3;audio/mpeg;B2: Akt 2 (Anfang);c9034x B2 Akt 2 (Anfang).mp3
c9034x_C1_Akt_2__Ende_.mp3;13848622;mp3;audio/mpeg;C1: Akt 2 (Ende);c9034x C1 Akt 2 (Ende).mp3
c9034x_C2_Akt_3__Anfang_.mp3;13848623;mp3;audio/mpeg;C2: Akt 3 (Anfang);c9034x C2 Akt 3 (Anfang).mp3
c9034x_C2a_Il_dolce_suono__Lucia___Wahnsinnsarie_.mp3;13848624;mp3;audio/mpeg;C2a: Il dolce suono (Lucia - Wahnsinnsarie);c9034x C2a Il dolce suono (Lucia - Wahnsinnsarie).mp3
c9034x_D1_Akt_3__Schluss_.mp3;13848625;mp3;audio/mpeg;D1: Akt 3 (Schluss);c9034x D1 Akt 3 (Schluss).mp3
c9034x_D1a_Tombe_degli_avi_miei__Edgardo_.mp3;13848626;mp3;audio/mpeg;D1a: Tombe degli avi miei (Edgardo);c9034x D1a Tombe degli avi miei (Edgardo).mp3
c9034x_D1b_Tu_che_a_Dio_spiegasti_l_ali__Edgardo_.mp3;13848627;mp3;audio/mpeg;D1b: Tu che a Dio spiegasti l’ali (Edgardo);c9034x D1b Tu che a Dio spiegasti l’ali (Edgardo).mp3
cbs60030_A1_Allegro_non_troppo.mp3;13702178;mp3;audio/mpeg;A1: Allegro non troppo;cbs60030 A1 Allegro non troppo.mp3
cbs60030_A2_Adagio.mp3;13702179;mp3;audio/mpeg;A2: Adagio;cbs60030 A2 Adagio.mp3
cbs60030_B1_Allegro_giocoso_ma_non_troppo_vivace.mp3;13702180;mp3;audio/mpeg;B1: Allegro giocoso ma non troppo vivace;cbs60030 B1 Allegro giocoso ma non troppo vivace.mp3
ccv5015_A1_Allegro_moderato.mp3;13560576;mp3;audio/mpeg;A1: Allegro moderato;ccv5015 A1 Allegro moderato.mp3
ccv5015_A2_Canzonetta.mp3;13560577;mp3;audio/mpeg;A2: Canzonetta;ccv5015 A2 Canzonetta.mp3
ccv5015_B1_Finale___Allegro_vivacissimo.mp3;13560578;mp3;audio/mpeg;B1: Finale - Allegro vivacissimo;ccv5015 B1 Finale - Allegro vivacissimo.mp3
ccv5015_B2a_Larghetto_affetuoso.mp3;13560579;mp3;audio/mpeg;B2a: Larghetto affetuoso;ccv5015 B2a Larghetto affetuoso.mp3
ccv5015_B2b_Tempo_guisto__Allegro_.mp3;13560580;mp3;audio/mpeg;B2b: Tempo guisto (Allegro);ccv5015 B2b Tempo guisto (Allegro).mp3
ccv5015_B2c_Andante__Grave_.mp3;13560581;mp3;audio/mpeg;B2c: Andante (Grave);ccv5015 B2c Andante (Grave).mp3
chs1165_A1_Allegro_molto.mp3;15123503;mp3;audio/mpeg;A1: Allegro molto;chs1165 A1 Allegro molto.mp3
chs1165_A2_Andante.mp3;15123504;mp3;audio/mpeg;A2: Andante;chs1165 A2 Andante.mp3
chs1165_A3_Presto.mp3;15123505;mp3;audio/mpeg;A3: Presto;chs1165 A3 Presto.mp3
chs1165_A4_Allegro.mp3;15123506;mp3;audio/mpeg;A4: Allegro;chs1165 A4 Allegro.mp3
chs1165_A5_Andante.mp3;15123507;mp3;audio/mpeg;A5: Andante;chs1165 A5 Andante.mp3
chs1165_A6_Menuetto_1_2.mp3;15123508;mp3;audio/mpeg;A6: Menuetto 1-2;chs1165 A6 Menuetto 1-2.mp3
chs1165_A7_Presto.mp3;15123509;mp3;audio/mpeg;A7: Presto;chs1165 A7 Presto.mp3
chs1165_B1_Allegro.mp3;15123510;mp3;audio/mpeg;B1: Allegro;chs1165 B1 Allegro.mp3
chs1165_B2_Andante.mp3;15123511;mp3;audio/mpeg;B2: Andante;chs1165 B2 Andante.mp3
chs1165_B3_Allegro_molto.mp3;15123512;mp3;audio/mpeg;B3: Allegro molto;chs1165 B3 Allegro molto.mp3
chs1165_B4_Allegro.mp3;15123513;mp3;audio/mpeg;B4: Allegro;chs1165 B4 Allegro.mp3
chs1165_B5_Andante.mp3;15123514;mp3;audio/mpeg;B5: Andante;chs1165 B5 Andante.mp3
chs1165_B6_Menuetto.mp3;15123515;mp3;audio/mpeg;B6: Menuetto;chs1165 B6 Menuetto.mp3
chs1165_B7_Allegro.mp3;15123516;mp3;audio/mpeg;B7: Allegro;chs1165 B7 Allegro.mp3
chs1166_A1_Allegro.mp3;15123537;mp3;audio/mpeg;A1: Allegro;chs1166 A1 Allegro.mp3
chs1166_A2_Andante.mp3;15123538;mp3;audio/mpeg;A2: Andante;chs1166 A2 Andante.mp3
chs1166_A3_Presto.mp3;15123539;mp3;audio/mpeg;A3: Presto;chs1166 A3 Presto.mp3
chs1166_A4_Allegro_moderato.mp3;15123540;mp3;audio/mpeg;A4: Allegro moderato;chs1166 A4 Allegro moderato.mp3
chs1166_A5_Andante.mp3;15123541;mp3;audio/mpeg;A5: Andante;chs1166 A5 Andante.mp3
chs1166_A6_Menuetto.mp3;15123542;mp3;audio/mpeg;A6: Menuetto;chs1166 A6 Menuetto.mp3
chs1166_A7_Allegro_molto.mp3;15123543;mp3;audio/mpeg;A7: Allegro molto;chs1166 A7 Allegro molto.mp3
chs1166_B1_Allegro.mp3;15123544;mp3;audio/mpeg;B1: Allegro;chs1166 B1 Allegro.mp3
chs1166_B2_Andante.mp3;15123545;mp3;audio/mpeg;B2: Andante;chs1166 B2 Andante.mp3
chs1166_B3_Allegro.mp3;15123546;mp3;audio/mpeg;B3: Allegro;chs1166 B3 Allegro.mp3
chs1166_B4_Allegro.mp3;15123547;mp3;audio/mpeg;B4: Allegro;chs1166 B4 Allegro.mp3
chs1166_B5_Andante.mp3;15123548;mp3;audio/mpeg;B5: Andante;chs1166 B5 Andante.mp3
chs1166_B6_Allegro.mp3;15123549;mp3;audio/mpeg;B6: Allegro;chs1166 B6 Allegro.mp3
chs1177_A1_Allegro.mp3;15123569;mp3;audio/mpeg;A1: Allegro;chs1177 A1 Allegro.mp3
chs1177_A2_Andante.mp3;15123570;mp3;audio/mpeg;A2: Andante;chs1177 A2 Andante.mp3
chs1177_A3_Menuetto.mp3;15123571;mp3;audio/mpeg;A3: Menuetto;chs1177 A3 Menuetto.mp3
chs1177_A4_Finale.mp3;15123572;mp3;audio/mpeg;A4: Finale;chs1177 A4 Finale.mp3
chs1177_A5_Allegro.mp3;15123573;mp3;audio/mpeg;A5: Allegro;chs1177 A5 Allegro.mp3
chs1177_A6_Andante.mp3;15123574;mp3;audio/mpeg;A6: Andante;chs1177 A6 Andante.mp3
chs1177_A7_Menuetto.mp3;15123575;mp3;audio/mpeg;A7: Menuetto;chs1177 A7 Menuetto.mp3
chs1177_A8_Allegro.mp3;15123576;mp3;audio/mpeg;A8: Allegro;chs1177 A8 Allegro.mp3
chs1177_B1_Allegro.mp3;15123577;mp3;audio/mpeg;B1: Allegro;chs1177 B1 Allegro.mp3
chs1177_B2_Andante.mp3;15123578;mp3;audio/mpeg;B2: Andante;chs1177 B2 Andante.mp3
chs1177_B3_Menuetto.mp3;15123579;mp3;audio/mpeg;B3: Menuetto;chs1177 B3 Menuetto.mp3
chs1177_B4_Allegro_molto.mp3;15123580;mp3;audio/mpeg;B4: Allegro molto;chs1177 B4 Allegro molto.mp3
chs1177_B5_Allegro.mp3;15123581;mp3;audio/mpeg;B5: Allegro;chs1177 B5 Allegro.mp3
chs1177_B6_Andante.mp3;15123582;mp3;audio/mpeg;B6: Andante;chs1177 B6 Andante.mp3
chs1177_B7_Menuetto.mp3;15123583;mp3;audio/mpeg;B7: Menuetto;chs1177 B7 Menuetto.mp3
chs1177_B8_Allegro.mp3;15123584;mp3;audio/mpeg;B8: Allegro;chs1177 B8 Allegro.mp3
chs1178_A1_Allegro_molto.mp3;15123607;mp3;audio/mpeg;A1: Allegro molto;chs1178 A1 Allegro molto.mp3
chs1178_A2_Andante.mp3;15123608;mp3;audio/mpeg;A2: Andante;chs1178 A2 Andante.mp3
chs1178_A3_Presto.mp3;15123609;mp3;audio/mpeg;A3: Presto;chs1178 A3 Presto.mp3
chs1178_A4_Allegro.mp3;15123610;mp3;audio/mpeg;A4: Allegro;chs1178 A4 Allegro.mp3
chs1178_A5_Andante.mp3;15123611;mp3;audio/mpeg;A5: Andante;chs1178 A5 Andante.mp3
chs1178_A6_Menuetto.mp3;15123612;mp3;audio/mpeg;A6: Menuetto;chs1178 A6 Menuetto.mp3
chs1178_A7_Molto_Allegro.mp3;15123613;mp3;audio/mpeg;A7: Molto Allegro;chs1178 A7 Molto Allegro.mp3
chs1178_B1_Allegro.mp3;15123614;mp3;audio/mpeg;B1: Allegro;chs1178 B1 Allegro.mp3
chs1178_B2_Andante.mp3;15123615;mp3;audio/mpeg;B2: Andante;chs1178 B2 Andante.mp3
chs1178_B3_Menuetto.mp3;15123616;mp3;audio/mpeg;B3: Menuetto;chs1178 B3 Menuetto.mp3
chs1178_B4_Presto.mp3;15123617;mp3;audio/mpeg;B4: Presto;chs1178 B4 Presto.mp3
chs1178_B5_Allegro_maestoso.mp3;15123618;mp3;audio/mpeg;B5: Allegro maestoso;chs1178 B5 Allegro maestoso.mp3
chs1178_B6_Andante_grazioso.mp3;15123619;mp3;audio/mpeg;B6: Andante grazioso;chs1178 B6 Andante grazioso.mp3
chs1178_B7_Allegro.mp3;15123620;mp3;audio/mpeg;B7: Allegro;chs1178 B7 Allegro.mp3
chs1193_A1_Allegro.mp3;15123641;mp3;audio/mpeg;A1: Allegro;chs1193 A1 Allegro.mp3
chs1193_A2_Andantino_grazioso.mp3;15123642;mp3;audio/mpeg;A2: Andantino grazioso;chs1193 A2 Andantino grazioso.mp3
chs1193_A3_Menuetto.mp3;15123643;mp3;audio/mpeg;A3: Menuetto;chs1193 A3 Menuetto.mp3
chs1193_A4_Allegro.mp3;15123644;mp3;audio/mpeg;A4: Allegro;chs1193 A4 Allegro.mp3
chs1193_A5_Allegro.mp3;15123645;mp3;audio/mpeg;A5: Allegro;chs1193 A5 Allegro.mp3
chs1193_A6_Andantino_grazioso.mp3;15123646;mp3;audio/mpeg;A6: Andantino grazioso;chs1193 A6 Andantino grazioso.mp3
chs1193_A7_Menuetto.mp3;15123647;mp3;audio/mpeg;A7: Menuetto;chs1193 A7 Menuetto.mp3
chs1193_A8_Allegro.mp3;15123648;mp3;audio/mpeg;A8: Allegro;chs1193 A8 Allegro.mp3
chs1193_B1_Allegro.mp3;15123649;mp3;audio/mpeg;B1: Allegro;chs1193 B1 Allegro.mp3
chs1193_B2_Andante.mp3;15123650;mp3;audio/mpeg;B2: Andante;chs1193 B2 Andante.mp3
chs1193_B3_Menuetto.mp3;15123651;mp3;audio/mpeg;B3: Menuetto;chs1193 B3 Menuetto.mp3
chs1193_B4_Allegro.mp3;15123652;mp3;audio/mpeg;B4: Allegro;chs1193 B4 Allegro.mp3
chs1193_B5_Allegro.mp3;15123653;mp3;audio/mpeg;B5: Allegro;chs1193 B5 Allegro.mp3
chs1193_B6_Andante.mp3;15123654;mp3;audio/mpeg;B6: Andante;chs1193 B6 Andante.mp3
chs1193_B7_Menuetto.mp3;15123655;mp3;audio/mpeg;B7: Menuetto;chs1193 B7 Menuetto.mp3
chs1193_B8_Allegro.mp3;15123656;mp3;audio/mpeg;B8: Allegro;chs1193 B8 Allegro.mp3
chs1194_A1_Allegro_assai.mp3;15123679;mp3;audio/mpeg;A1: Allegro assai;chs1194 A1 Allegro assai.mp3
chs1194_A2_Andante_grazioso.mp3;15123680;mp3;audio/mpeg;A2: Andante grazioso;chs1194 A2 Andante grazioso.mp3
chs1194_A3_Presto_assai.mp3;15123681;mp3;audio/mpeg;A3: Presto assai;chs1194 A3 Presto assai.mp3
chs1194_A4_Allegro_spiritoso.mp3;15123682;mp3;audio/mpeg;A4: Allegro spiritoso;chs1194 A4 Allegro spiritoso.mp3
chs1194_A5_Andantino_grazioso.mp3;15123683;mp3;audio/mpeg;A5: Andantino grazioso;chs1194 A5 Andantino grazioso.mp3
chs1194_A6_Presto_assai.mp3;15123684;mp3;audio/mpeg;A6: Presto assai;chs1194 A6 Presto assai.mp3
chs1194_B1_Allegro_spiritoso.mp3;15123685;mp3;audio/mpeg;B1: Allegro spiritoso;chs1194 B1 Allegro spiritoso.mp3
chs1194_B2_Andantino_grazioso.mp3;15123686;mp3;audio/mpeg;B2: Andantino grazioso;chs1194 B2 Andantino grazioso.mp3
chs1194_B3_Allegro.mp3;15123687;mp3;audio/mpeg;B3: Allegro;chs1194 B3 Allegro.mp3
chs1194_B4_Allegro_con_brio.mp3;15123688;mp3;audio/mpeg;B4: Allegro con brio;chs1194 B4 Allegro con brio.mp3
chs1194_B5_Andante.mp3;15123689;mp3;audio/mpeg;B5: Andante;chs1194 B5 Andante.mp3
chs1194_B6_Menuetto.mp3;15123690;mp3;audio/mpeg;B6: Menuetto;chs1194 B6 Menuetto.mp3
chs1194_B7_Allegro.mp3;15123691;mp3;audio/mpeg;B7: Allegro;chs1194 B7 Allegro.mp3
chs1256_A1_Allegro.mp3;15123711;mp3;audio/mpeg;A1: Allegro;chs1256 A1 Allegro.mp3
chs1256_A2_Andante.mp3;15123712;mp3;audio/mpeg;A2: Andante;chs1256 A2 Andante.mp3
chs1256_A3_Allegro.mp3;15123713;mp3;audio/mpeg;A3: Allegro;chs1256 A3 Allegro.mp3
chs1256_A4_Molto_Presto.mp3;15123714;mp3;audio/mpeg;A4: Molto Presto;chs1256 A4 Molto Presto.mp3
chs1256_A5_Andante.mp3;15123715;mp3;audio/mpeg;A5: Andante;chs1256 A5 Andante.mp3
chs1256_A6_Allegro.mp3;15123716;mp3;audio/mpeg;A6: Allegro;chs1256 A6 Allegro.mp3
chs1256_B1_Allegro.mp3;15123717;mp3;audio/mpeg;B1: Allegro;chs1256 B1 Allegro.mp3
chs1256_B2_Andantino_grazioso.mp3;15123718;mp3;audio/mpeg;B2: Andantino grazioso;chs1256 B2 Andantino grazioso.mp3
chs1256_B3_Presto.mp3;15123719;mp3;audio/mpeg;B3: Presto;chs1256 B3 Presto.mp3
chs1256_B4_Allegro_spiritoso.mp3;15123720;mp3;audio/mpeg;B4: Allegro spiritoso;chs1256 B4 Allegro spiritoso.mp3
chs1256_B5_Andante.mp3;15123721;mp3;audio/mpeg;B5: Andante;chs1256 B5 Andante.mp3
chs1256_B6_Menuetto.mp3;15123722;mp3;audio/mpeg;B6: Menuetto;chs1256 B6 Menuetto.mp3
chs1256_B7_Presto.mp3;15123723;mp3;audio/mpeg;B7: Presto;chs1256 B7 Presto.mp3
chs1257_A1_Allegro_moderato.mp3;15123743;mp3;audio/mpeg;A1: Allegro moderato;chs1257 A1 Allegro moderato.mp3
chs1257_A2_Andante.mp3;15123744;mp3;audio/mpeg;A2: Andante;chs1257 A2 Andante.mp3
chs1257_A3_Menuetto.mp3;15123745;mp3;audio/mpeg;A3: Menuetto;chs1257 A3 Menuetto.mp3
chs1257_A4_Allegro_con_spirito.mp3;15123746;mp3;audio/mpeg;A4: Allegro con spirito;chs1257 A4 Allegro con spirito.mp3
chs1257_A5_Allegro_spiritoso.mp3;15123747;mp3;audio/mpeg;A5: Allegro spiritoso;chs1257 A5 Allegro spiritoso.mp3
chs1257_A6_Andante.mp3;15123748;mp3;audio/mpeg;A6: Andante;chs1257 A6 Andante.mp3
chs1257_A7_Allegro_spiritoso.mp3;15123749;mp3;audio/mpeg;A7: Allegro spiritoso;chs1257 A7 Allegro spiritoso.mp3
chs1257_B1_Molto_Allegro.mp3;15123750;mp3;audio/mpeg;B1: Molto Allegro;chs1257 B1 Molto Allegro.mp3
chs1257_B2_Andantino_con_moto.mp3;15123751;mp3;audio/mpeg;B2: Andantino con moto;chs1257 B2 Andantino con moto.mp3
chs1257_B3_Menuetto.mp3;15123752;mp3;audio/mpeg;B3: Menuetto;chs1257 B3 Menuetto.mp3
chs1257_B4_Presto.mp3;15123753;mp3;audio/mpeg;B4: Presto;chs1257 B4 Presto.mp3
chs1257_B5_Allegro_assai.mp3;15123754;mp3;audio/mpeg;B5: Allegro assai;chs1257 B5 Allegro assai.mp3
chs1257_B6_Andantino.mp3;15123755;mp3;audio/mpeg;B6: Andantino;chs1257 B6 Andantino.mp3
chs1257_B7_Allegro.mp3;15123756;mp3;audio/mpeg;B7: Allegro;chs1257 B7 Allegro.mp3
chs1258 A1 Allegro assai.mp3;11591905;mp3;audio/mpeg;A1: Allegro assai;Mozart, Wolfgang Amadeus: Sinfonien KV 319, 338, 444. Nederlands Philharmonisch Orkest, Dirigent: Otto Ackermann / A1: Allegro assai
chs1258 A2 Andante moderato.mp3;11591906;mp3;audio/mpeg;A2: Andante moderato;Mozart, Wolfgang Amadeus: Sinfonien KV 319, 338, 444. Nederlands Philharmonisch Orkest, Dirigent: Otto Ackermann / A2: Andante moderato
chs1258 A3 Minuetto.mp3;11591907;mp3;audio/mpeg;A3: Minuetto;Mozart, Wolfgang Amadeus: Sinfonien KV 319, 338, 444. Nederlands Philharmonisch Orkest, Dirigent: Otto Ackermann / A3: Minuetto
chs1258 A4 Allegro assai.mp3;11591908;mp3;audio/mpeg;A4: Allegro assai;Mozart, Wolfgang Amadeus: Sinfonien KV 319, 338, 444. Nederlands Philharmonisch Orkest, Dirigent: Otto Ackermann / A4: Allegro assai
chs1258 A5 Allegro vivace.mp3;11591909;mp3;audio/mpeg;A5: Allegro vivace;Mozart, Wolfgang Amadeus: Sinfonien KV 319, 338, 444. Nederlands Philharmonisch Orkest, Dirigent: Otto Ackermann / A5: Allegro vivace
chs1258 B1 Andante di molto.mp3;11591910;mp3;audio/mpeg;B1: Andante di molto;Mozart, Wolfgang Amadeus: Sinfonien KV 319, 338, 444. Nederlands Philharmonisch Orkest, Dirigent: Otto Ackermann / B1: Andante di molto
chs1258 B2 Finale (Allegro vivace).mp3;11591911;mp3;audio/mpeg;B2: Finale (Allegro vivace);Mozart, Wolfgang Amadeus: Sinfonien KV 319, 338, 444. Nederlands Philharmonisch Orkest, Dirigent: Otto Ackermann / B2: Finale (Allegro vivace)
chs1258 B3a Adagio maestoso (Mozart).mp3;11591912;mp3;audio/mpeg;B3a: Adagio maestoso (Mozart);Mozart, Wolfgang Amadeus: Sinfonien KV 319, 338, 444. Nederlands Philharmonisch Orkest, Dirigent: Otto Ackermann / B3a: Adagio maestoso (Mozart)
chs1258 B3b Allegro con spirito (Mozart).mp3;11591913;mp3;audio/mpeg;B3b: Allegro con spirito (Mozart);Mozart, Wolfgang Amadeus: Sinfonien KV 319, 338, 444. Nederlands Philharmonisch Orkest, Dirigent: Otto Ackermann / B3b: Allegro con spirito (Mozart)
chs1258 B4 Andante sostenuto (Haydn).mp3;11591914;mp3;audio/mpeg;B4: Andante sostenuto (Haydn);Mozart, Wolfgang Amadeus: Sinfonien KV 319, 338, 444. Nederlands Philharmonisch Orkest, Dirigent: Otto Ackermann / B4: Andante sostenuto (Haydn)
chs1258 B5 Alegro molto (Haydn).mp3;11591915;mp3;audio/mpeg;B5: Alegro molto (Haydn);Mozart, Wolfgang Amadeus: Sinfonien KV 319, 338, 444. Nederlands Philharmonisch Orkest, Dirigent: Otto Ackermann / B5: Alegro molto (Haydn)
chs1259_A1a_Adagio.mp3;15123777;mp3;audio/mpeg;A1a: Adagio;chs1259 A1a Adagio.mp3
chs1259_A1b_Allegro_spiritoso.mp3;15123778;mp3;audio/mpeg;A1b: Allegro spiritoso;chs1259 A1b Allegro spiritoso.mp3
chs1259_A2_Poco_Adagio.mp3;15123779;mp3;audio/mpeg;A2: Poco Adagio;chs1259 A2 Poco Adagio.mp3
chs1259_A3_Menuetto.mp3;15123780;mp3;audio/mpeg;A3: Menuetto;chs1259 A3 Menuetto.mp3
chs1259_A4_Finale__Presto_.mp3;15123781;mp3;audio/mpeg;A4: Finale (Presto);chs1259 A4 Finale (Presto).mp3
chs1259_B1a_Adagio.mp3;15123782;mp3;audio/mpeg;B1a: Adagio;chs1259 B1a Adagio.mp3
chs1259_B1b_Allegro.mp3;15123783;mp3;audio/mpeg;B1b: Allegro;chs1259 B1b Allegro.mp3
chs1259_B2_Andante_con_moto.mp3;15123784;mp3;audio/mpeg;B2: Andante con moto;chs1259 B2 Andante con moto.mp3
chs1259_B3_Menuetto__Allegretto_.mp3;15123785;mp3;audio/mpeg;B3: Menuetto (Allegretto);chs1259 B3 Menuetto (Allegretto).mp3
chs1259_B4_Finale__Allegro_.mp3;15123786;mp3;audio/mpeg;B4: Finale (Allegro);chs1259 B4 Finale (Allegro).mp3
chs1260_A1a_Adagio.mp3;15123809;mp3;audio/mpeg;A1a: Adagio;chs1260 A1a Adagio.mp3
chs1260_A1b_Allegro.mp3;15123810;mp3;audio/mpeg;A1b: Allegro;chs1260 A1b Allegro.mp3
chs1260_A2_Andante.mp3;15123811;mp3;audio/mpeg;A2: Andante;chs1260 A2 Andante.mp3
chs1260_A3_Finale___Presto.mp3;15123812;mp3;audio/mpeg;A3: Finale - Presto;chs1260 A3 Finale - Presto.mp3
chs1260_B1_Allegro_vivace.mp3;15123813;mp3;audio/mpeg;B1: Allegro vivace;chs1260 B1 Allegro vivace.mp3
chs1260_B2_Andante_cantabile.mp3;15123814;mp3;audio/mpeg;B2: Andante cantabile;chs1260 B2 Andante cantabile.mp3
chs1260_B3_Menuetto.mp3;15123815;mp3;audio/mpeg;B3: Menuetto;chs1260 B3 Menuetto.mp3
chs1260_B4_Finale___Allegro_molto.mp3;15123816;mp3;audio/mpeg;B4: Finale - Allegro molto;chs1260 B4 Finale - Allegro molto.mp3
chs1261_A1_Allegro_con_spirito.mp3;15123831;mp3;audio/mpeg;A1: Allegro con spirito;chs1261 A1 Allegro con spirito.mp3
chs1261_A2_Andante.mp3;15123832;mp3;audio/mpeg;A2: Andante;chs1261 A2 Andante.mp3
chs1261_A3_Menuetto.mp3;15123833;mp3;audio/mpeg;A3: Menuetto;chs1261 A3 Menuetto.mp3
chs1261_A4_Presto.mp3;15123834;mp3;audio/mpeg;A4: Presto;chs1261 A4 Presto.mp3
chs1261_B1_Molto_allegro.mp3;15123835;mp3;audio/mpeg;B1: Molto allegro;chs1261 B1 Molto allegro.mp3
chs1261_B2_Andante.mp3;15123836;mp3;audio/mpeg;B2: Andante;chs1261 B2 Andante.mp3
chs1261_B3_Menuetto__Allegretto_.mp3;15123837;mp3;audio/mpeg;B3: Menuetto (Allegretto);chs1261 B3 Menuetto (Allegretto).mp3
chs1261_B4_Finale__Allegro_assai_.mp3;15123838;mp3;audio/mpeg;B4: Finale (Allegro assai);chs1261 B4 Finale (Allegro assai).mp3
dg16048_05.mp3;11017227;mp3;audio/mpeg;A1 As-Dur (Harfen-Etüde);Frédéric Chopin: 12 Etüden Op. 25, Kurt Laimer, Piano / A1 As-Dur (Harfen-Etüde)
dg16048_06.mp3;11017228;mp3;audio/mpeg;A2 f-Moll;Frédéric Chopin: 12 Etüden Op. 25, Kurt Laimer, Piano / A2 f-Moll
dg16048_07.mp3;11017229;mp3;audio/mpeg;A3 F-Dur;Frédéric Chopin: 12 Etüden Op. 25, Kurt Laimer, Piano / A3 F-Dur
dg16048_08.mp3;11017230;mp3;audio/mpeg;A4 a-Moll;Frédéric Chopin: 12 Etüden Op. 25, Kurt Laimer, Piano / A4 a-Moll
dg16048_09.mp3;11017231;mp3;audio/mpeg;A5 e-Moll;Frédéric Chopin: 12 Etüden Op. 25, Kurt Laimer, Piano / A5 e-Moll
dg16048_10.mp3;11017232;mp3;audio/mpeg;A6 gis-Moll (Terzen-Etüde);Frédéric Chopin: 12 Etüden Op. 25, Kurt Laimer, Piano / A6 gis-Moll (Terzen-Etüde)
dg16048_11.mp3;11017233;mp3;audio/mpeg;B1 cis-Moll;Frédéric Chopin: 12 Etüden Op. 25, Kurt Laimer, Piano / B1 cis-Moll
dg16048_12.mp3;11017234;mp3;audio/mpeg;B2 Des-Dur (Sexten-Etüde);Frédéric Chopin: 12 Etüden Op. 25, Kurt Laimer, Piano / B2 Des-Dur (Sexten-Etüde)
dg16048_13.mp3;11017235;mp3;audio/mpeg;B3 Ges-Dur;Frédéric Chopin: 12 Etüden Op. 25, Kurt Laimer, Piano / B3 Ges-Dur
dg16048_14.mp3;11017236;mp3;audio/mpeg;B4 h-Moll (Oktaven-Etüde);Frédéric Chopin: 12 Etüden Op. 25, Kurt Laimer, Piano / B4 h-Moll (Oktaven-Etüde)
dg16048_15.mp3;11017237;mp3;audio/mpeg;B5 a-Moll (Sturm-Etüde);Frédéric Chopin: 12 Etüden Op. 25, Kurt Laimer, Piano / B5 a-Moll (Sturm-Etüde)
dg16048_16.mp3;11017238;mp3;audio/mpeg;B6 c-Moll;Frédéric Chopin: 12 Etüden Op. 25, Kurt Laimer, Piano / B6 c-Moll
e70416_05.mp3;11985331;mp3;audio/mpeg;A1: O Lola c'hai di latti la cammisa (aus Cavalleria rusticana von Mascagni);del Monaco, Mario: Das Sängerporträt / A1: O Lola c'hai di latti la cammisa (aus Cavalleria rusticana von Mascagni)
e70416_06.mp3;11985332;mp3;audio/mpeg;A2: Ed anche Beppe amo (aus Ferdinand Fritz von Mascagni);del Monaco, Mario: Das Sängerporträt / A2: Ed anche Beppe amo (aus Ferdinand Fritz von Mascagni)
e70416_07.mp3;11985333;mp3;audio/mpeg;A3: Si, fui soldato (aus Andrea Chenier von Giordano);del Monaco, Mario: Das Sängerporträt / A3: Si, fui soldato (aus Andrea Chenier von Giordano)
